id_licitacao_pncp;id_ata_pncp;numero_ata;numero_item;material_cod;material_nome;fornecedor_cnpj;fornecedor_nome;valor_unitario;qtd_homologada;valor_total_item
10673078000120-1-000094/2023;10673078000120-1-000094/2023-000001;00011/2024;00506;458955;MACARRÃO, TEOR DE UMIDADE MASSA SECA, BASE DA MASSA DE SÊMOLA/SEMOLINA, INGREDIENTES ADICIONAIS COM OVOS, APRESENTAÇÃO ESPAGUETE;10144274000108;ZELLITEC COMERCIO DE PRODUTOS ALIMENTICIOS LTDA;3.35;1386.0;4643.1
10673078000120-1-000094/2023;10673078000120-1-000094/2023-000001;00011/2024;00515;416665;ÓLEO VEGETAL, MATÉRIA PRIMA SOJA, TIPO DEGOMADO;10144274000108;ZELLITEC COMERCIO DE PRODUTOS ALIMENTICIOS LTDA;6.1;1173.0;7155.3
10673078000120-1-000094/2023;10673078000120-1-000094/2023-000001;00011/2024;00517;446618;OVO, ORIGEM GALINHA, GRUPO BRANCO, CLASSE A, TIPO GRANDE;10144274000108;ZELLITEC COMERCIO DE PRODUTOS ALIMENTICIOS LTDA;20.0;440.0;8800.0
10673078000120-1-000094/2023;10673078000120-1-000094/2023-000001;00011/2024;00519;447581;CARNE DE AVE IN NATURA, TIPO ANIMAL FRANGO, TIPO CORTE FILÉ DE PEITO, APRESENTAÇÃO FATIADO, ESTADO DE CONSERVAÇÃO CONGELADO(A), PROCESSAMENTO SEM PELE, SEM OSSO;10144274000108;ZELLITEC COMERCIO DE PRODUTOS ALIMENTICIOS LTDA;16.5;2046.0;33759.0
10673078000120-1-000094/2023;10673078000120-1-000094/2023-000001;00011/2024;00544;464374;FRUTA, TIPO ABACAXI PÉROLA, APRESENTAÇÃO NATURAL;40572454000151;V4 COMERCIO DE ALIMENTOS LTDA;5.68;500.0;2840.0
10673078000120-1-000094/2023;10673078000120-1-000094/2023-000001;00011/2024;00546;463751;LEGUME IN NATURA, TIPO ABOBRINHA DE PESCOÇO/ MENINA;40572454000151;V4 COMERCIO DE ALIMENTOS LTDA;5.27;200.0;1054.0
10673078000120-1-000094/2023;10673078000120-1-000094/2023-000001;00011/2024;00547;463818;VERDURA IN NATURA, TIPO ACELGA;40572454000151;V4 COMERCIO DE ALIMENTOS LTDA;9.49;160.0;1518.4
10673078000120-1-000094/2023;10673078000120-1-000094/2023-000001;00011/2024;00609;486402;SUCO, APRESENTAÇÃO CONCENTRADO, SABOR CAJÚ, TIPO INDUSTRIALIZADO, CARACTERÍSTICAS ADICIONAIS SEM AÇUCAR E SEM GLÚTEN;40572454000151;V4 COMERCIO DE ALIMENTOS LTDA;4.95;259.0;1282.05
10673078000120-1-000094/2023;10673078000120-1-000094/2023-000001;00011/2024;00610;464759;SUCO, APRESENTAÇÃO LÍQUIDO, SABOR GOIABA, TIPO NATURAL, CARACTERÍSTICAS ADICIONAIS CONCENTRADO, RENDIMENTO MÍNIMO, 1 PARTE DE SUCO-;40572454000151;V4 COMERCIO DE ALIMENTOS LTDA;5.29;259.0;1370.11
10673078000120-1-000094/2023;10673078000120-1-000094/2023-000001;00011/2024;00611;464751;SUCO, APRESENTAÇÃO LÍQUIDO, SABOR MARACUJÁ, TIPO NATURAL, CARACTERÍSTICAS ADICIONAIS CONCENTRADO, RENDIMENTO MÍNIMO, 1 PARTE DE SUCO-;40572454000151;V4 COMERCIO DE ALIMENTOS LTDA;5.29;259.0;1370.11
10673078000120-1-000094/2023;10673078000120-1-000094/2023-000001;00011/2024;00612;486400;SUCO, APRESENTAÇÃO CONCENTRADO, SABOR UVA, TIPO INDUSTRIALIZADO, CARACTERÍSTICAS ADICIONAIS SEM AÇUCAR E SEM GLÚTEN;40572454000151;V4 COMERCIO DE ALIMENTOS LTDA;5.29;259.0;1370.11
10673078000120-1-000094/2023;10673078000120-1-000094/2023-000001;00011/2024;00617;469775;BEBIDA LÁCTEA, SABOR LEITE FERMENTADO;40572454000151;V4 COMERCIO DE ALIMENTOS LTDA;3.95;750.0;2962.5
10673078000120-1-000094/2023;10673078000120-1-000094/2023-000001;00011/2024;00618;467424;LEGUME IN NATURA, TIPO ABÓBORA CABOTIÁ/ JAPONESA, ADICIONAL CORTADO;40572454000151;V4 COMERCIO DE ALIMENTOS LTDA;3.67;348.0;1277.16
10673078000120-1-000094/2023;10673078000120-1-000094/2023-000001;00011/2024;00619;464376;FRUTA, TIPO BANANA MAÇÃ, APRESENTAÇÃO NATURAL;40572454000151;V4 COMERCIO DE ALIMENTOS LTDA;6.14;522.0;3205.08
10673078000120-1-000094/2023;10673078000120-1-000094/2023-000001;00011/2024;00620;463764;LEGUME IN NATURA, TIPO BERINJELA;40572454000151;V4 COMERCIO DE ALIMENTOS LTDA;7.48;696.0;5206.08
10673078000120-1-000094/2023;10673078000120-1-000094/2023-000001;00011/2024;00624;464401;FRUTA, TIPO MAÇÃ FUJI, APRESENTAÇÃO NATURAL;40572454000151;V4 COMERCIO DE ALIMENTOS LTDA;8.37;522.0;4369.14
10673078000120-1-000094/2023;10673078000120-1-000094/2023-000001;00011/2024;00625;464405;FRUTA, TIPO MAMÃO FORMOSA, APRESENTAÇÃO NATURAL;40572454000151;V4 COMERCIO DE ALIMENTOS LTDA;8.36;522.0;4363.92
10673078000120-1-000094/2023;10673078000120-1-000094/2023-000001;00011/2024;00626;462824;LEGUME EM CONSERVA, TIPO MILHO VERDE;40572454000151;V4 COMERCIO DE ALIMENTOS LTDA;37.95;232.0;8804.4
10673078000120-1-000094/2023;10673078000120-1-000094/2023-000001;00011/2024;00627;463796;LEGUME IN NATURA, TIPO PEPINO;40572454000151;V4 COMERCIO DE ALIMENTOS LTDA;6.78;696.0;4718.88
10673078000120-1-000094/2023;10673078000120-1-000094/2023-000001;00011/2024;00521;448953;PEIXE IN NATURA, VARIEDADE TILÁPIA, TIPO CORTE FILÉ, APRESENTAÇÃO SEM PELE, ESTADO DE CONSERVAÇÃO CONGELADO(A);10144274000108;ZELLITEC COMERCIO DE PRODUTOS ALIMENTICIOS LTDA;39.0;396.0;15444.0
10673078000120-1-000094/2023;10673078000120-1-000094/2023-000001;00011/2024;00530;461092;SAL, TIPO REFINADO, APLICAÇÃO ALIMENTÍCIA, TEOR MÁXIMO SÓDIO 390 MG/G, ADITIVOS IODATO DE POTASSIO E ANTIUMECTANTE FERROCIANETO D E;10144274000108;ZELLITEC COMERCIO DE PRODUTOS ALIMENTICIOS LTDA;1.75;396.0;693.0
10673078000120-1-000094/2023;10673078000120-1-000094/2023-000001;00011/2024;00534;486402;SUCO, APRESENTAÇÃO CONCENTRADO, SABOR CAJÚ, TIPO INDUSTRIALIZADO, CARACTERÍSTICAS ADICIONAIS SEM AÇUCAR E SEM GLÚTEN;10144274000108;ZELLITEC COMERCIO DE PRODUTOS ALIMENTICIOS LTDA;5.24;300.0;1572.0
10673078000120-1-000094/2023;10673078000120-1-000094/2023-000001;00011/2024;00541;269223;VINAGRE, MATÉRIA-PRIMA FERMENTADO ACÉTICO DE ÁLCOOL E VINHO TINTO, TIPO AGRIN, ASPECTO FÍSICO LÍQUIDO;10144274000108;ZELLITEC COMERCIO DE PRODUTOS ALIMENTICIOS LTDA;3.9;352.0;1372.8
10673078000120-1-000094/2023;10673078000120-1-000094/2023-000001;00011/2024;00548;463988;AÇÚCAR, TIPO CRISTAL;10144274000108;ZELLITEC COMERCIO DE PRODUTOS ALIMENTICIOS LTDA;7.95;185.0;1470.75
10673078000120-1-000094/2023;10673078000120-1-000094/2023-000001;00011/2024;00550;463938;CONDIMENTO, TIPO ALHO, APRESENTAÇÃO NATURAL, ADICIONAL CABEÇA;10144274000108;ZELLITEC COMERCIO DE PRODUTOS ALIMENTICIOS LTDA;16.2;445.0;7209.0
10673078000120-1-000094/2023;10673078000120-1-000094/2023-000001;00011/2024;00552;447666;CARNE DEFUMADA, TIPO CORTE TOUCINHO (BACON), TIPO ANIMAL SUÍNA, APRESENTAÇÃO EM MANTAS, ESTADO DE CONSERVAÇÃO RESFRIADO(A);10144274000108;ZELLITEC COMERCIO DE PRODUTOS ALIMENTICIOS LTDA;24.5;89.0;2180.5
10673078000120-1-000094/2023;10673078000120-1-000094/2023-000001;00011/2024;00557;447383;CARNE BOVINA IN NATURA, TIPO CORTE ACÉM, APRESENTAÇÃO PEÇA INTEIRA, PROCESSAMENTO SEM OSSO, ESTADO DE CONSERVAÇÃO CONGELADO(A);10144274000108;ZELLITEC COMERCIO DE PRODUTOS ALIMENTICIOS LTDA;21.4;2519.0;53906.6
10673078000120-1-000094/2023;10673078000120-1-000094/2023-000001;00011/2024;00558;451059;CARNE BOVINA IN NATURA, TIPO CORTE ACÉM, APRESENTAÇÃO MOIDA, ESTADO DE CONSERVAÇÃO CONGELADO(A);10144274000108;ZELLITEC COMERCIO DE PRODUTOS ALIMENTICIOS LTDA;21.6;3628.0;78364.8
10673078000120-1-000094/2023;10673078000120-1-000094/2023-000001;00011/2024;00567;447636;CARNE DE AVE IN NATURA, TIPO ANIMAL FRANGO, TIPO CORTE COXA E SOBRECOXA, APRESENTAÇÃO INTEIRO, ESTADO DE CONSERVAÇÃO CONGELADO(A), PROCESSAMENTO COM PELE, COM OSSO;10144274000108;ZELLITEC COMERCIO DE PRODUTOS ALIMENTICIOS LTDA;8.3;2668.0;22144.4
10673078000120-1-000094/2023;10673078000120-1-000094/2023-000001;00011/2024;00572;465332;FARINHA DE TRIGO, GRUPO INDUSTRIAL, TIPO TIPO 1, ESPECIAL, INGREDIENTE ADICIONAL SEM FERMENTO;10144274000108;ZELLITEC COMERCIO DE PRODUTOS ALIMENTICIOS LTDA;3.25;534.0;1735.5
10673078000120-1-000094/2023;10673078000120-1-000094/2023-000001;00011/2024;00573;464553;LEGUMINOSA, VARIEDADE FEIJÃO CARIOCA, TIPO TIPO 1;10144274000108;ZELLITEC COMERCIO DE PRODUTOS ALIMENTICIOS LTDA;6.9;3268.0;22549.2
10673078000120-1-000094/2023;10673078000120-1-000094/2023-000001;00011/2024;00581;445995;LEITE FLUIDO, ORIGEM DE VACA, TIPO A, TEOR GORDURA INTEGRAL, PROCESSAMENTO UHT;10144274000108;ZELLITEC COMERCIO DE PRODUTOS ALIMENTICIOS LTDA;4.9;296.0;1450.4
10673078000120-1-000094/2023;10673078000120-1-000094/2023-000001;00011/2024;00582;447702;EMBUTIDO, TIPO LINGUIÇA CALABRESA, TAMANHO GROSSA, TIPO PREPARAÇÃO DEFUMADA, ESTADO DE CONSERVAÇÃO RESFRIADO(A);10144274000108;ZELLITEC COMERCIO DE PRODUTOS ALIMENTICIOS LTDA;17.0;711.0;12087.0
10673078000120-1-000094/2023;10673078000120-1-000094/2023-000001;00011/2024;00599;448953;PEIXE IN NATURA, VARIEDADE TILÁPIA, TIPO CORTE FILÉ, APRESENTAÇÃO SEM PELE, ESTADO DE CONSERVAÇÃO CONGELADO(A);10144274000108;ZELLITEC COMERCIO DE PRODUTOS ALIMENTICIOS LTDA;35.0;534.0;18690.0
10673078000120-1-000094/2023;10673078000120-1-000094/2023-000001;00011/2024;00605;461092;SAL, TIPO REFINADO, APLICAÇÃO ALIMENTÍCIA, TEOR MÁXIMO SÓDIO 390 MG/G, ADITIVOS IODATO DE POTASSIO E ANTIUMECTANTE FERROCIANETO D E;10144274000108;ZELLITEC COMERCIO DE PRODUTOS ALIMENTICIOS LTDA;1.75;445.0;778.75
10673078000120-1-000094/2023;10673078000120-1-000094/2023-000001;00011/2024;00616;269223;VINAGRE, MATÉRIA-PRIMA FERMENTADO ACÉTICO DE ÁLCOOL E VINHO TINTO, TIPO AGRIN, ASPECTO FÍSICO LÍQUIDO;10144274000108;ZELLITEC COMERCIO DE PRODUTOS ALIMENTICIOS LTDA;2.8;593.0;1660.4
10673078000120-1-000094/2023;10673078000120-1-000094/2023-000001;00011/2024;00622;459586;FERMENTO, TIPO QUÍMICO, APRESENTAÇÃO PÓ;10144274000108;ZELLITEC COMERCIO DE PRODUTOS ALIMENTICIOS LTDA;3.0;60.0;180.0
10673078000120-1-000094/2023;10673078000120-1-000094/2023-000001;00011/2024;00628;448953;PEIXE IN NATURA, VARIEDADE TILÁPIA, TIPO CORTE FILÉ, APRESENTAÇÃO SEM PELE, ESTADO DE CONSERVAÇÃO CONGELADO(A);10144274000108;ZELLITEC COMERCIO DE PRODUTOS ALIMENTICIOS LTDA;36.5;580.0;21170.0
10673078000120-1-000094/2023;10673078000120-1-000094/2023-000001;00011/2024;00630;447383;CARNE BOVINA IN NATURA, TIPO CORTE ACÉM, APRESENTAÇÃO PEÇA INTEIRA, PROCESSAMENTO SEM OSSO, ESTADO DE CONSERVAÇÃO CONGELADO(A);10144274000108;ZELLITEC COMERCIO DE PRODUTOS ALIMENTICIOS LTDA;18.95;307.0;5817.65
10673078000120-1-000094/2023;10673078000120-1-000094/2023-000001;00011/2024;00631;445995;LEITE FLUIDO, ORIGEM DE VACA, TIPO A, TEOR GORDURA INTEGRAL, PROCESSAMENTO UHT;10144274000108;ZELLITEC COMERCIO DE PRODUTOS ALIMENTICIOS LTDA;5.0;6086.0;30430.0
10673078000120-1-000094/2023;10673078000120-1-000094/2023-000001;00011/2024;00632;447383;CARNE BOVINA IN NATURA, TIPO CORTE ACÉM, APRESENTAÇÃO PEÇA INTEIRA, PROCESSAMENTO SEM OSSO, ESTADO DE CONSERVAÇÃO CONGELADO(A);10144274000108;ZELLITEC COMERCIO DE PRODUTOS ALIMENTICIOS LTDA;18.95;403.0;7636.85
10673078000120-1-000094/2023;10673078000120-1-000094/2023-000001;00011/2024;00015;451059;CARNE BOVINA IN NATURA, TIPO CORTE ACÉM, APRESENTAÇÃO MOIDA, ESTADO DE CONSERVAÇÃO CONGELADO(A);20847099000179;YOUC DISTRIBUIDORA LTDA;18.0;2767.0;49806.0
10673078000120-1-000094/2023;10673078000120-1-000094/2023-000001;00011/2024;00175;451059;CARNE BOVINA IN NATURA, TIPO CORTE ACÉM, APRESENTAÇÃO MOIDA, ESTADO DE CONSERVAÇÃO CONGELADO(A);20847099000179;YOUC DISTRIBUIDORA LTDA;16.95;3567.0;60460.65
10673078000120-1-000096/2023;10673078000120-1-000096/2023-000001;00131/2023;00003;607301;TINTA GUACHE, COMPOSIÇÃO RESINA VINÍCULA/ÁGUA/PIGMENTO/CARGAS E CONSERVANT E, COR DIVERSAS, APLICAÇÃO PINTURA A PINCEL EM PAPEL/CARTÃO E CARTOLINA;21189579000152;BOING COMERCIO ATACADISTA DE MATERIAIS LTDA;3.35;203.0;680.05
10673078000120-1-000096/2023;10673078000120-1-000096/2023-000001;00131/2023;00098;343946;LAPISEIRA, MATERIAL PLÁSTICO, DIÂMETRO CARGA 0,9 MM, CARACTERÍSTICAS ADICIONAIS SISTEMA AMORTECEDOR, GRIP EMBORRACHADO, CORPO TRI A;21189579000152;BOING COMERCIO ATACADISTA DE MATERIAIS LTDA;4.2;130.0;546.0
10673078000120-1-000096/2023;10673078000120-1-000096/2023-000001;00131/2023;00044;409922;PAPEL MANTEIGA, MATERIAL CELULOSE VEGETAL, GRAMATURA 41 G/M2, COMPRIMENTO 594 MM, LARGURA 420 MM, COR BRANCA, CARACTERÍSTICAS ADICIONAIS PH NEUTRO, TRANSLÚCIDO;41597891000192;EXCLUSIVA COMERCIO E SERVICOS, PAPELARIA E INFORMATICA LTDA;98.7;95.0;9376.5
10673078000120-1-000096/2023;10673078000120-1-000096/2023-000001;00131/2023;00046;461886;PAPEL PARA IMPRESSÃO FORMATADO, TIPO TEXTURIZADO, TAMANHO (C X L) 841 X 594 MM , GRAMATURA 90 G/M2, COR BRANCO, CARACTERÍSTICA ADICIONAL TEXTURA LINHO;41597891000192;EXCLUSIVA COMERCIO E SERVICOS, PAPELARIA E INFORMATICA LTDA;71.7;68.0;4875.6
10673078000120-1-000096/2023;10673078000120-1-000096/2023-000001;00131/2023;00047;442109;PAPEL AQUARELA ITALIANO, GRAMATURA 300 G/M2, COMPRIMENTO 420 MM, LARGURA 297 MM;41597891000192;EXCLUSIVA COMERCIO E SERVICOS, PAPELARIA E INFORMATICA LTDA;37.3;70.0;2611.0
10673078000120-1-000096/2023;10673078000120-1-000096/2023-000001;00131/2023;00048;442109;PAPEL AQUARELA ITALIANO, GRAMATURA 300 G/M2, COMPRIMENTO 420 MM, LARGURA 297 MM;41597891000192;EXCLUSIVA COMERCIO E SERVICOS, PAPELARIA E INFORMATICA LTDA;18.0;70.0;1260.0
10673078000120-1-000096/2023;10673078000120-1-000096/2023-000001;00131/2023;00049;612526;BOBINA PAPEL IMPRESSORA, TIPO PAPEL OFSETE, COR BRANCA, COMPRIMENTO 50 M, LARGURA 914 MM, APLICAÇÃO IMPRESSORA PLOTTER;41597891000192;EXCLUSIVA COMERCIO E SERVICOS, PAPELARIA E INFORMATICA LTDA;125.8;7.0;880.6
10673078000120-1-000096/2023;10673078000120-1-000096/2023-000001;00131/2023;00050;472638;PAPEL PARA IMPRESSÃO BOBINADO, TIPO OFFSET, COMPRIMENTO 10.900 M, LARGURA 680 MM, GRAMATURA 75 G/M2, COR BRANCO;41597891000192;EXCLUSIVA COMERCIO E SERVICOS, PAPELARIA E INFORMATICA LTDA;103.63;7.0;725.41
10673078000120-1-000096/2023;10673078000120-1-000096/2023-000001;00131/2023;00051;476263;PAPELÃO, MATERIAL CELULOSE VEGETAL, ESPESSURA 1 MM, COMPRIMENTO 100 CM, LARGURA 80 CM, TIPO PAPELÃO PARANÁ;41597891000192;EXCLUSIVA COMERCIO E SERVICOS, PAPELARIA E INFORMATICA LTDA;9.47;570.0;5397.9
10673078000120-1-000096/2023;10673078000120-1-000096/2023-000001;00131/2023;00071;485611;CANETA DESENHO ARQUITETÔNICO, MATERIAL CORPO PLÁSTICO, MATERIAL PONTA POLIÉSTER, CARACTERÍSTICAS ADICIONAIS NANQUIM, TAMANHO PONTA 0,5 MM, COR PRETA;41597891000192;EXCLUSIVA COMERCIO E SERVICOS, PAPELARIA E INFORMATICA LTDA;17.0;110.0;1870.0
10673078000120-1-000096/2023;10673078000120-1-000096/2023-000001;00131/2023;00072;425097;CANETA DESENHO ARQUITETÔNICO, MATERIAL CORPO PLÁSTICO, MATERIAL PONTA METAL, CARACTERÍSTICAS ADICIONAIS TINTA:NANQUIM/ USO:DESCARTAVEL, TAMANHO PONTA 0,30 MM, COR PRETA;41597891000192;EXCLUSIVA COMERCIO E SERVICOS, PAPELARIA E INFORMATICA LTDA;17.0;100.0;1700.0
10673078000120-1-000096/2023;10673078000120-1-000096/2023-000001;00131/2023;00073;401241;CANETA DESENHO ARQUITETÔNICO, MATERIAL CORPO PLÁSTICO, MATERIAL PONTA METAL, CARACTERÍSTICAS ADICIONAIS TINTA:NANQUIM/ USO:DESCARTAVEL, TAMANHO PONTA 0,80 MM, COR PRETA;41597891000192;EXCLUSIVA COMERCIO E SERVICOS, PAPELARIA E INFORMATICA LTDA;15.72;100.0;1572.0
10673078000120-1-000096/2023;10673078000120-1-000096/2023-000001;00131/2023;00010;472523;CABO USB, COMPRIMENTO 1,80 M, TIPO USB 2.0, APLICAÇÃO IMPRESSORA;33030409000100;DMT COMERCIO DE PRODUTOS LTDA;8.78;36.0;316.08
10673078000120-1-000096/2023;10673078000120-1-000096/2023-000001;00131/2023;00038;486660;MODELO ANATÔMICO PARA FINS DIDÁTICOS, MATERIAL RESINA PLÁSTICA/PVC, TAMANHO 23 X 19 X 15 CM, TIPO CRÂNIO ADULTO, APLICAÇÃO TREINAMENTO, CARACTERÍSTICAS ADICIONAIS MÉDIO, CORES DIFERENTES POR OSSOS, PARTES REMOVÍV E;33030409000100;DMT COMERCIO DE PRODUTOS LTDA;640.0;16.0;10240.0
10673078000120-1-000096/2023;10673078000120-1-000096/2023-000001;00131/2023;00064;439981;PISTOLA APLICADORA, TENSÃO ALIMENTAÇÃO 110/220 V, POTÊNCIA 10 W, APLICAÇÃO COLAGEM, CARACTERÍSTICAS ADICIONAIS PROFISSIONAL, COMPATÍVEL BASTÃO SILICONE;33030409000100;DMT COMERCIO DE PRODUTOS LTDA;27.0;86.0;2322.0
10673078000120-1-000096/2023;10673078000120-1-000096/2023-000001;00131/2023;00088;424133;PINCEL ARTE PLÁSTICA, MATERIAL CERDAS ORELHA DE BOI, TIPO CABO LONGO, TAMANHO 4, FORMATO CHATO;33030409000100;DMT COMERCIO DE PRODUTOS LTDA;1.07;100.0;107.0
10673078000120-1-000096/2023;10673078000120-1-000096/2023-000001;00131/2023;00111;285175;MATERIAL PEDAGÓGICO, TIPO ABACO FECHADO, MATERIAL MADEIRA, DIMENSÕES 348X244X20 MM, CARACTERISTICAS ADICIONAIS COM 40 ARGOLAS COLORIDAS;48466658000110;RIHAN EDUARDO SANTANA CABELLO;59.64;9.0;536.76
10673078000120-1-000096/2023;10673078000120-1-000096/2023-000001;00131/2023;00115;480946;JOGO / BRINQUEDO PEDAGÓGICO, TIPO TANGRAM, MATERIAL MDF, QUANTIDADE 07 PEÇAS, CARACTERISTICAS ADICIONAIS 10 CONJUNTOS DE 7 PEÇAS, APLICAÇÃO JOGO DE COLOCAÇÃO DE PEÇAS;48466658000110;RIHAN EDUARDO SANTANA CABELLO;95.95;5.0;479.75
10673078000120-1-000096/2023;10673078000120-1-000096/2023-000001;00131/2023;00074;200605;TINTA NANQUIM, MATERIAL ÁLCOOL, COR PRETA;36476524000109;SAMPAIO TREINAMENTOS LTDA;14.0;65.0;910.0
10673078000120-1-000096/2023;10673078000120-1-000096/2023-000001;00131/2023;00097;428940;LAPISEIRA, MATERIAL PLÁSTICO, DIÂMETRO CARGA 0,3 MM, CARACTERÍSTICAS ADICIONAIS GRIP METÁLICO COM BORRACHA;36476524000109;SAMPAIO TREINAMENTOS LTDA;20.8;100.0;2080.0
10673078000120-1-000096/2023;10673078000120-1-000096/2023-000001;00131/2023;00009;449331;DICIONÁRIO, TIPO LÍNGUA PORTUGUESA, TIPO IDIOMA PORTUGUÊS, CARACTERÍSTICAS ADICIONAIS EDIÇÃO 2014, TÍTULO NOVO DICIONÁRIO AURÉLIO, AUTOR HOLANDA,AURÉLIO BUARQUE DE, EDITORA POSITIVO;02117769000110;MULT BOOKS LTDA;68.8;64.0;4403.2
10673078000120-1-000096/2023;10673078000120-1-000096/2023-000001;00131/2023;00004;447945;PINCEL QUADRO BRANCO / MAGNÉTICO, MATERIAL PLÁSTICO, MATERIAL PONTA FELTRO, TIPO CARGA DESCARTÁVEL, COR VERMELHA, CARACTERÍSTICAS ADICIONAIS PONTA DE 2,5MM DE DIÂMETRO/TAMPA ANTI-ASFIXIANTE;08543707000156;RIQUEL COMERCIAL E DISTRIBUIDORA DE MANUFATURADOS LTDA;11.95;1446.0;17279.7
10673078000120-1-000096/2023;10673078000120-1-000096/2023-000001;00131/2023;00005;447945;PINCEL QUADRO BRANCO / MAGNÉTICO, MATERIAL PLÁSTICO, MATERIAL PONTA FELTRO, TIPO CARGA DESCARTÁVEL, COR VERMELHA, CARACTERÍSTICAS ADICIONAIS PONTA DE 2,5MM DE DIÂMETRO/TAMPA ANTI-ASFIXIANTE;08543707000156;RIQUEL COMERCIAL E DISTRIBUIDORA DE MANUFATURADOS LTDA;11.95;1109.0;13252.55
10673078000120-1-000096/2023;10673078000120-1-000096/2023-000001;00131/2023;00056;212472;COMPASSO TÉCNICO, MATERIAL LATÃO CROMADO E NÁILON, MODELO COMPLETO, TIPO CREMALHEIRAS DUPLAS AUTO-LUBRIFICADAS, MATERIAL CREMALHEIRAS NÁILON, TIPO HASTE FIXA, TIPO PERNAS FIXA, DIÂMETRO ABERTURA MÁXIMA 44 CM;08543707000156;RIQUEL COMERCIAL E DISTRIBUIDORA DE MANUFATURADOS LTDA;123.0;62.0;7626.0
10673078000120-1-000096/2023;10673078000120-1-000096/2023-000001;00131/2023;00099;427366;APAGADOR QUADRO BRANCO, MATERIAL BASE FELTRO, MATERIAL CORPO ACRÍLICO, COMPRIMENTO 17 CM, LARGURA 5 CM, ALTURA 10 CM, CARACTERÍSTICAS ADICIONAIS ESTOJO COM COMPARTIMENTO PARA 2 PINCÉIS;08543707000156;RIQUEL COMERCIAL E DISTRIBUIDORA DE MANUFATURADOS LTDA;23.9;348.0;8317.2
10673078000120-1-000096/2023;10673078000120-1-000096/2023-000001;00131/2023;00001;457033;PAPEL COLOR SET, FORMATO A4, COR VARIADA, COMPRIMENTO 29,7 CM, LARGURA 21 CM, GRAMATURA 120 G/M2, CARACTERÍSTICAS ADICIONAIS COLORIDO NAS DUAS FACES;21793208000185;DF MAQUINAS E FERRAMENTAS LTDA;11.92;381.0;4541.52
10673078000120-1-000096/2023;10673078000120-1-000096/2023-000001;00131/2023;00006;447945;PINCEL QUADRO BRANCO / MAGNÉTICO, MATERIAL PLÁSTICO, MATERIAL PONTA FELTRO, TIPO CARGA DESCARTÁVEL, COR VERMELHA, CARACTERÍSTICAS ADICIONAIS PONTA DE 2,5MM DE DIÂMETRO/TAMPA ANTI-ASFIXIANTE;25070251000173;STYLLUS DISTRIBUIDORA COMERCIO E SERVICOS LTDA;12.4;369.0;4575.6
10673078000120-1-000096/2023;10673078000120-1-000096/2023-000001;00131/2023;00007;447945;PINCEL QUADRO BRANCO / MAGNÉTICO, MATERIAL PLÁSTICO, MATERIAL PONTA FELTRO, TIPO CARGA DESCARTÁVEL, COR VERMELHA, CARACTERÍSTICAS ADICIONAIS PONTA DE 2,5MM DE DIÂMETRO/TAMPA ANTI-ASFIXIANTE;25070251000173;STYLLUS DISTRIBUIDORA COMERCIO E SERVICOS LTDA;12.4;269.0;3335.6
